embed,norm,train_n,fold,r2,mse,check
CBOW_GoogleNews,Freq_CobW,8886,1,0.508193137794599,0.1948922509139691,pass
CBOW_GoogleNews,Freq_CobW,8886,2,0.5088083889524553,0.1796862659079482,pass
CBOW_GoogleNews,Freq_CobW,8886,3,0.5133026055035996,0.20016037157684385,pass
CBOW_GoogleNews,Freq_CobW,8886,4,0.4748979945487465,0.17957552443091554,pass
CBOW_GoogleNews,Freq_CobW,8886,5,0.5336202406383398,0.20449332026209685,pass
fastText_CommonCrawl,Freq_CobW,8886,1,0.5591084730547173,0.1747156225310582,pass
fastText_CommonCrawl,Freq_CobW,8886,2,0.5776312445030352,0.15450969195011488,pass
fastText_CommonCrawl,Freq_CobW,8886,3,0.5909357720171029,0.1682327639262861,pass
fastText_CommonCrawl,Freq_CobW,8886,4,0.5326016501430093,0.15984190294909353,pass
fastText_CommonCrawl,Freq_CobW,8886,5,0.6066902290950966,0.17245435576782497,pass
CBOW_GoogleNews&fastText_CommonCrawl,Freq_CobW,8886,1,0.5841283183498969,0.16480080770877073,pass
CBOW_GoogleNews&fastText_CommonCrawl,Freq_CobW,8886,2,0.5897410685971578,0.15007971182965968,pass
CBOW_GoogleNews&fastText_CommonCrawl,Freq_CobW,8886,3,0.6063946572500032,0.16187510463455548,pass
CBOW_GoogleNews&fastText_CommonCrawl,Freq_CobW,8886,4,0.5653895458526397,0.14862902715368842,pass
CBOW_GoogleNews&fastText_CommonCrawl,Freq_CobW,8886,5,0.6235647229081385,0.1650554041660355,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,Freq_CobW,8886,1,0.5400700478767566,0.18226013201624777,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,Freq_CobW,8886,2,0.5427726962799182,0.1672615432120408,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,Freq_CobW,8886,3,0.5630771584835996,0.17968996608010396,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,Freq_CobW,8886,4,0.5153166690317388,0.16575305833530737,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,Freq_CobW,8886,5,0.5913651495196472,0.17917393641590854,pass
fastText_CommonCrawl&PPMI_SVD_SWOW,Freq_CobW,8886,1,0.595879125014774,0.16014422127827005,pass
fastText_CommonCrawl&PPMI_SVD_SWOW,Freq_CobW,8886,2,0.5967873261773664,0.14750207067143004,pass
