embed,norm,train_n,fold,r2,check
BERT_base&SVD_SWOW,n_meanings_websters_gao,5596,4,0.31336005369673037,pass
BERT_base&SVD_SWOW,n_meanings_websters_gao,5596,5,0.3469474290572364,pass
BERT_base&SVD_SWOW,n_features_buchanan,2787,1,0.2642257525215479,pass
BERT_base&SVD_SWOW,n_features_buchanan,2787,2,0.186720368176733,pass
BERT_base&SVD_SWOW,n_features_buchanan,2787,3,0.22646517272692102,pass
BERT_base&SVD_SWOW,n_features_buchanan,2787,4,0.22810298425992825,pass
BERT_base&SVD_SWOW,n_features_buchanan,2787,5,0.19083598738690088,pass
BERT_base&SVD_SWOW,visual_lancaster,5828,1,0.587939264470544,pass
BERT_base&SVD_SWOW,visual_lancaster,5828,2,0.5370189237820182,pass
BERT_base&SVD_SWOW,visual_lancaster,5828,3,0.5775180352032139,pass
BERT_base&SVD_SWOW,visual_lancaster,5828,4,0.5783680093658933,pass
BERT_base&SVD_SWOW,visual_lancaster,5828,5,0.5643686492360989,pass
BERT_base&SVD_SWOW,auditory_lancaster,5828,1,0.6767733936435253,pass
BERT_base&SVD_SWOW,auditory_lancaster,5828,2,0.6269316545920562,pass
BERT_base&SVD_SWOW,auditory_lancaster,5828,3,0.6800775530783101,pass
BERT_base&SVD_SWOW,auditory_lancaster,5828,4,0.6757740192520877,pass
BERT_base&SVD_SWOW,auditory_lancaster,5828,5,0.6734801783106108,pass
BERT_base&SVD_SWOW,haptic_lancaster,5828,1,0.6692888028552133,pass
BERT_base&SVD_SWOW,haptic_lancaster,5828,2,0.661426313054476,pass
BERT_base&SVD_SWOW,haptic_lancaster,5828,3,0.6765655896091948,pass
BERT_base&SVD_SWOW,haptic_lancaster,5828,4,0.6881882405223128,pass
BERT_base&SVD_SWOW,haptic_lancaster,5828,5,0.6872011105135887,pass
BERT_base&SVD_SWOW,olfactory_lancaster,5828,1,0.7099078940937347,pass
BERT_base&SVD_SWOW,olfactory_lancaster,5828,2,0.670370149735021,pass
BERT_base&SVD_SWOW,olfactory_lancaster,5828,3,0.6500407217442824,pass
BERT_base&SVD_SWOW,olfactory_lancaster,5828,4,0.7161629100733222,pass
BERT_base&SVD_SWOW,olfactory_lancaster,5828,5,0.66059570865398,pass
BERT_base&SVD_SWOW,gustatory_lancaster,5828,1,0.809806889260082,pass
BERT_base&SVD_SWOW,gustatory_lancaster,5828,2,0.6936361341184046,pass
BERT_base&SVD_SWOW,gustatory_lancaster,5828,3,0.7526016759572872,pass
BERT_base&SVD_SWOW,gustatory_lancaster,5828,4,0.7795148162224237,pass
BERT_base&SVD_SWOW,gustatory_lancaster,5828,5,0.7613644250442557,pass
BERT_base&SVD_SWOW,interoceptive_lancaster,5828,1,0.70378637342937,pass
BERT_base&SVD_SWOW,interoceptive_lancaster,5828,2,0.7144263972248007,pass
BERT_base&SVD_SWOW,interoceptive_lancaster,5828,3,0.7390602224319893,pass
BERT_base&SVD_SWOW,interoceptive_lancaster,5828,4,0.6976981080710041,pass
BERT_base&SVD_SWOW,interoceptive_lancaster,5828,5,0.7081008578777893,pass
BERT_base&SVD_SWOW,head_lancaster,5828,1,0.4419886159000872,pass
BERT_base&SVD_SWOW,head_lancaster,5828,2,0.40121706172868277,pass
BERT_base&SVD_SWOW,head_lancaster,5828,3,0.45110864926967276,pass
BERT_base&SVD_SWOW,head_lancaster,5828,4,0.45909626048596575,pass
BERT_base&SVD_SWOW,head_lancaster,5828,5,0.46783933427947866,pass
BERT_base&SVD_SWOW,torso_lancaster,5828,1,0.5941987395839274,pass
BERT_base&SVD_SWOW,torso_lancaster,5828,2,0.5179162071027139,pass
BERT_base&SVD_SWOW,torso_lancaster,5828,3,0.5188428677794159,pass
BERT_base&SVD_SWOW,torso_lancaster,5828,4,0.5410302850789289,pass
BERT_base&SVD_SWOW,torso_lancaster,5828,5,0.5597375670964237,pass
BERT_base&SVD_SWOW,mouth_throat_lancaster,5828,1,0.6820710040597674,pass
BERT_base&SVD_SWOW,mouth_throat_lancaster,5828,2,0.6295602018353053,pass
BERT_base&SVD_SWOW,mouth_throat_lancaster,5828,3,0.6204159288602564,pass
BERT_base&SVD_SWOW,mouth_throat_lancaster,5828,4,0.6463200873067054,pass
BERT_base&SVD_SWOW,mouth_throat_lancaster,5828,5,0.6891105839578917,pass
BERT_base&SVD_SWOW,hand_arm_lancaster,5828,1,0.5796932774767403,pass
