embed,embed_type,norm,train_n,p,r2_mean,r2_sd,check
norms_sensorimotor,behavior,Loud_Binder,404,11,0.493758751237797,0.09598251973451538,pass
norms_sensorimotor,behavior,Low_Binder,404,11,0.3937660080876645,0.09384010633174397,pass
norms_sensorimotor,behavior,High_Binder,404,11,0.42429123188772755,0.09083890550397866,pass
norms_sensorimotor,behavior,Sound_Binder,404,11,0.5961664662223881,0.08673060878747116,pass
norms_sensorimotor,behavior,Music_Binder,404,11,0.31599815756070243,0.0889323637656408,pass
norms_sensorimotor,behavior,Speech_Binder,404,11,0.19943718727893955,0.03566916367580021,pass
norms_sensorimotor,behavior,Taste_Binder,404,11,0.9148997552413494,0.025869556900377556,pass
norms_sensorimotor,behavior,Smell_Binder,404,11,0.8550157534077801,0.024181938202908034,pass
norms_sensorimotor,behavior,Head_Binder,404,11,0.7126811597527637,0.0669036560716442,pass
norms_sensorimotor,behavior,UpperLimb_Binder,404,11,0.6048152248680095,0.034861369298098875,pass
norms_sensorimotor,behavior,LowerLimb_Binder,404,11,0.596777743020888,0.06868528356119241,pass
norms_sensorimotor,behavior,Practice_Binder,372,11,0.5107991753202693,0.0864998471333754,pass
norms_sensorimotor,behavior,Landmark_Binder,404,11,0.23901726832661954,0.06401098358861113,pass
norms_sensorimotor,behavior,Path_Binder,404,11,0.29509257048042964,0.052236989571401944,pass
norms_sensorimotor,behavior,Scene_Binder,404,11,0.3229577580257804,0.0432848389702829,pass
norms_sensorimotor,behavior,Near_Binder,404,11,0.3739199871606977,0.05627775148635222,pass
norms_sensorimotor,behavior,Toward_Binder,404,11,0.34107174287228215,0.10446396239724107,pass
norms_sensorimotor,behavior,Away_Binder,404,11,0.22742253158745346,0.06900974287424529,pass
norms_sensorimotor,behavior,Number_Binder,404,11,0.0007002646575868133,0.06376610509299226,pass
norms_sensorimotor,behavior,Time_Binder,404,11,0.0417614143792598,0.13296750409256944,pass
norms_sensorimotor,behavior,Duration_Binder,404,11,0.10090538228395192,0.053417281739322885,pass
norms_sensorimotor,behavior,Long_Binder,404,11,0.2115842185527564,0.024791166324102915,pass
norms_sensorimotor,behavior,Short_Binder,404,11,0.18742075151783985,0.07040383236610288,pass
norms_sensorimotor,behavior,Caused_Binder,372,11,0.45345631237576167,0.035522079638998894,pass
norms_sensorimotor,behavior,Consequential_Binder,404,11,0.3639771643756674,0.06838948266059301,pass
norms_sensorimotor,behavior,Social_Binder,404,11,0.3364565574689659,0.0591003923754163,pass
norms_sensorimotor,behavior,Human_Binder,404,11,0.14014421810382915,0.08138302352103657,pass
norms_sensorimotor,behavior,Communication_Binder,404,11,0.44352165455290055,0.11476651088026274,pass
norms_sensorimotor,behavior,Self_Binder,404,11,0.19424885126340824,0.06198081415243613,pass
norms_sensorimotor,behavior,Cognition_Binder,404,11,0.5649779979617799,0.05440667168420397,pass
norms_sensorimotor,behavior,Benefit_Binder,404,11,0.027773942892462555,0.04179300806521728,pass
norms_sensorimotor,behavior,Harm_Binder,404,11,0.09179629303807631,0.043008835092926787,pass
norms_sensorimotor,behavior,Pleasant_Binder,404,11,0.14461157406744796,0.05286245659218593,pass
norms_sensorimotor,behavior,Unpleasant_Binder,404,11,0.19785813490269813,0.05953152818538677,pass
norms_sensorimotor,behavior,Happy_Binder,404,11,0.09492105585234553,0.03324715387770877,pass
norms_sensorimotor,behavior,Sad_Binder,404,11,0.2405475136800593,0.06823899816370042,pass
norms_sensorimotor,behavior,Angry_Binder,404,11,0.23496262005380036,0.07640644702515094,pass
norms_sensorimotor,behavior,Disgusted_Binder,404,11,0.1607519283885948,0.07276605771380121,pass
norms_sensorimotor,behavior,Fearful_Binder,404,11,0.16595609535912462,0.035140215451791836,pass
norms_sensorimotor,behavior,Surprised_Binder,404,11,0.35477140387427697,0.01785918532437995,pass
norms_sensorimotor,behavior,Drive_Binder,404,11,0.34523663682052746,0.02804571445441753,pass
norms_sensorimotor,behavior,Needs_Binder,404,11,0.0848586357071937,0.03953708876265958,pass
norms_sensorimotor,behavior,Attention_Binder,404,11,0.4333006542033365,0.059928248638228085,pass
norms_sensorimotor,behavior,Arousal_Binder,404,11,0.4847486947184734,0.0528466040294483,pass
norms_sensorimotor,behavior,goals_wilkowski,832,11,0.03779197169916217,0.05550011464910016,pass
norms_sensorimotor,behavior,familiarity_lyn,292,11,-0.31058757536284487,0.5588260897732085,pass
norms_sensorimotor,behavior,visual_lyn,292,11,0.7557488899763497,0.056418540845016206,pass
norms_sensorimotor,behavior,haptic_lyn,292,11,0.7730932902745911,0.054112595889890945,pass
norms_sensorimotor,behavior,auditory_lyn,292,11,0.8511756422141072,0.03133933314306686,pass
norms_sensorimotor,behavior,olfactory_lyn,292,11,0.8294610316225135,0.03171101399514255,pass
norms_sensorimotor,behavior,gustatory_lyn,292,11,0.8222647291530943,0.049779279799091074,pass
norms_sensorimotor,behavior,dominant_modality_lyn,275,11,0.7811744402015621,0.058839194122042755,pass
norms_sensorimotor,behavior,imagery_toronto,861,11,0.42834832072370477,0.11148202592145721,pass
norms_sensorimotor,behavior,concreteness_toronto,861,11,0.49949221923190007,0.10611125914061155,pass
norms_sensorimotor,behavior,aoa_khanna,1010,11,-0.04696117123821697,0.0469449431460923,pass
norms_sensorimotor,behavior,rt_khanna,1010,11,-0.12248192516966103,0.08333473671281218,pass
norms_sensorimotor,behavior,aoa_hollis,816,11,0.13921817958812985,0.06041910258667793,pass
norms_sensorimotor,behavior,valence_hollis,816,11,0.06484755278679251,0.03987159624619545,pass
norms_sensorimotor,behavior,arousal_hollis,816,11,0.2843484678062888,0.06438218565526181,pass
norms_sensorimotor,behavior,concreteness_hollis,816,11,0.6070148027411549,0.06432191746766333,pass
norms_sensorimotor,behavior,aoa_stration,363,11,0.18789968571739757,0.061856815715637815,pass
norms_sensorimotor,behavior,imagery_stration,363,11,0.44204795034285577,0.0543590326419447,pass
norms_sensorimotor,behavior,familiarity_stration,363,11,0.10812646181822887,0.08603672253130742,pass
norms_sensorimotor,behavior,meaningfulness_stration,363,11,0.17101300994815166,0.06369977317004082,pass
norms_sensorimotor,behavior,valence_garrido,240,11,0.019223020665644498,0.06167494215895189,pass
norms_sensorimotor,behavior,emotionality_garrido,240,11,0.3511415808152825,0.11187951570296858,pass
norms_sensorimotor,behavior,familiarity_garrido,240,11,0.04027674944871338,0.03792354597526253,pass
norms_sensorimotor,behavior,angry_zupan,342,11,-0.008501310505300874,0.012412141739927591,pass
norms_sensorimotor,behavior,fearful_zupan,342,11,0.05911062276435379,0.03374276028869856,pass
norms_sensorimotor,behavior,happy_zupan,342,11,0.055631782965182605,0.05700384302657495,pass
norms_sensorimotor,behavior,intensity_zupan,342,11,0.13794466750086093,0.12125383131624233,pass
norms_sensorimotor,behavior,neutral_zupan,342,11,0.08134378312453913,0.1285525681000599,pass
norms_sensorimotor,behavior,sad_zupan,342,11,-0.032326149279044446,0.18170082355489897,pass
norms_sensorimotor,behavior,valence_zupan,342,11,0.023097782941102363,0.04201440144288263,pass
norms_sensorimotor,behavior,aoa_bird,1664,11,0.06257237728369243,0.04486029623626617,pass
norms_sensorimotor,behavior,imageability_bird,1152,11,0.3600659218842968,0.01696886107799806,pass
norms_sensorimotor,behavior,rt_ley,100,11,-0.26522230833785565,0.2776135704201544,pass
norms_sensorimotor,behavior,meaningfulness_ley,100,11,-0.032604065472931446,0.10364682836554562,pass
norms_sensorimotor,behavior,happiness_stevenson,807,11,0.0686090309941508,0.013739915359855994,pass
norms_sensorimotor,behavior,anger_stevenson,807,11,0.11662608836787366,0.0317210988578992,pass
norms_sensorimotor,behavior,sadness_stevenson,807,11,0.12383079415205997,0.02894359044422296,pass
norms_sensorimotor,behavior,fear_stevenson,807,11,0.09483085106295124,0.028684974435152208,pass
norms_sensorimotor,behavior,disgust_stevenson,807,11,0.08041004199465311,0.08184760496625312,pass
norms_sensorimotor,behavior,iconicity_perry,2251,11,0.06102935499566493,0.021247713301902244,pass
norms_sensorimotor,behavior,goodness_brown,495,11,0.04437583049802276,0.030266511770710595,pass
norms_sensorimotor,behavior,pleasantness_brown,495,11,0.0655184617520986,0.05053364374151094,pass
norms_sensorimotor,behavior,emotionality_brown,495,11,0.4474852876343186,0.0862790985491631,pass
norms_sensorimotor,behavior,concreteness_brown,495,11,0.5288927882409803,0.04445954482225485,pass
norms_sensorimotor,behavior,meaningfulness_brown,495,11,0.19408153021440225,0.1504401946350128,pass
norms_sensorimotor,behavior,difficulty_rudell,598,11,0.10820566115181547,0.06556731725406946,pass
norms_sensorimotor,behavior,imageability_chiarello,940,11,0.3882643301678762,0.028392247349223538,pass
norms_sensorimotor,behavior,rt_chiarello,940,11,0.22956180436993473,0.030239576219591602,pass
norms_sensorimotor,behavior,personal_use_janschewitz,347,11,0.023702356547396386,0.07259178946649406,pass
norms_sensorimotor,behavior,familiarity_janschewitz,347,11,0.04023691472601147,0.07193396727904582,pass
norms_sensorimotor,behavior,offensiveness_janschewitz,347,11,0.10406515669246683,0.12218375352985973,pass
norms_sensorimotor,behavior,tabooness_janschewitz,347,11,0.1840384115009141,0.16012602222970973,pass
norms_sensorimotor,behavior,valence_janschewitz,347,11,0.04288278407847026,0.0943537937969311,pass
norms_sensorimotor,behavior,arousal_janschewitz,347,11,0.35247315037709676,0.05817573115400217,pass
norms_sensorimotor,behavior,imageability_janschewitz,347,11,0.628867612842055,0.07703493061670062,pass
norms_sensorimotor,behavior,perc_known_britz,359,11,0.051850676119033115,0.05432392068394069,pass
norms_sensorimotor,behavior,valence_britz,359,11,-0.023920913415053157,0.0752892205064556,pass
norms_sensorimotor,behavior,social_des_britz,359,11,-0.038410208323807704,0.07432877625221881,pass
norms_sensorimotor,behavior,observability_britz,359,11,0.25760058843303424,0.1380748823890916,pass
norms_sensorimotor,behavior,aoa_rodriguez,1268,11,0.10913200452039198,0.04196599894836667,pass
norms_sensorimotor,behavior,perc_known_rodriguez,1268,11,0.059568540402953896,0.03222154169529973,pass
norms_sensorimotor,behavior,rt_chen,237,11,-0.044699027292049595,0.05471555436932181,pass
norms_sensorimotor,behavior,accuracy_chen,237,11,-0.0069047321265231386,0.04757670058785266,pass
norms_sensorimotor,behavior,subjective_frequency_chen,237,11,0.04451068730784211,0.07571264202779676,pass
norms_sensorimotor,behavior,familiarity_juhasz,486,11,0.10722671842784162,0.044099958075827464,pass
norms_sensorimotor,behavior,aoa_juhasz,486,11,0.1869935693086407,0.04659452180057365,pass
norms_sensorimotor,behavior,transparency_juhasz,486,11,0.0256521941360768,0.0718189547019056,pass
norms_sensorimotor,behavior,lexeme_dominance,486,11,0.019273779151516866,0.059506652466773495,pass
norms_sensorimotor,behavior,imageability_juhasz,486,11,0.46121396061252184,0.07792364303261096,pass
norms_sensorimotor,behavior,sensory_experience_juhasz,486,11,0.18951935843605608,0.0686777352290053,pass
norms_sensorimotor,behavior,emotion_troche,600,11,0.6031702223228811,0.07497972654929692,pass
norms_sensorimotor,behavior,polarity_troche,600,11,0.3560753515213161,0.07116981514389349,pass
norms_sensorimotor,behavior,socialness_troche,600,11,0.341819809065347,0.06542948453482822,pass
norms_sensorimotor,behavior,morality_troche,600,11,0.46173404941814333,0.05970760710027619,pass
norms_sensorimotor,behavior,visual_troche,600,11,0.6551127211983214,0.02659991349435609,pass
norms_sensorimotor,behavior,motion_self_troche,600,11,0.3994353616446163,0.053136243677621466,pass
norms_sensorimotor,behavior,thought_troche,600,11,0.5978220682306782,0.03003711619969653,pass
norms_sensorimotor,behavior,color_troche,600,11,0.36942964389860206,0.04548602787293526,pass
norms_sensorimotor,behavior,taste_smell_troche,600,11,0.6918217886153808,0.04466246258234062,pass
norms_sensorimotor,behavior,tactile_troche,600,11,0.5618913783279395,0.0672732707271522,pass
norms_sensorimotor,behavior,auditory_troche,600,11,0.47639567451204556,0.06002451289386808,pass
norms_sensorimotor,behavior,space_troche,600,11,0.044881843416809716,0.06618984288939218,pass
norms_sensorimotor,behavior,time_troche,600,11,0.2260814252898901,0.03083251745918347,pass
norms_sensorimotor,behavior,quantity_troche,600,11,0.03636158185923717,0.022264105697950634,pass
norms_sensorimotor,behavior,familiarity_morrow,518,11,0.20392536259195718,0.04351119029031964,pass
norms_sensorimotor,behavior,perc_known_marrow,518,11,0.054995254418171255,0.03013865211475466,pass
norms_sensorimotor,behavior,subjective_frequency_morrow,518,11,0.22343180657450637,0.033280331698959095,pass
norms_sensorimotor,behavior,visual_complexity_marrow,518,11,0.43592071344319755,0.03161343603431119,pass
norms_sensorimotor,behavior,imageability_morrow,518,11,0.2025607479931984,0.04293736324077615,pass
norms_sensorimotor,behavior,aoa_marrow,518,11,0.08803934017877499,0.04891103661757858,pass
norms_sensorimotor,behavior,aoa_cortese,2241,11,0.13962841862982237,0.037135594739472415,pass
norms_sensorimotor,behavior,aoa_rt_cortese,2241,11,0.002874886733908122,0.008345469637080575,pass
norms_sensorimotor,behavior,imagery_vanderveur,680,11,0.5233055640957002,0.0964968953139967,pass
norms_sensorimotor,behavior,likableness_chandler,606,11,-0.02882947175679469,0.07148718428506526,pass
norms_sensorimotor,behavior,meaningfulness_chandler,606,11,0.10799345838958208,0.0503318737886164,pass
norms_sensorimotor,behavior,emotionality_chandler,606,11,0.4761893715123282,0.056476739229629085,pass
norms_sensorimotor,behavior,gender_assoc_crawford,460,11,0.015314378895317948,0.04002112347423584,pass
norms_sensorimotor,behavior,polysemy_armstrong,433,11,-0.017454350362490302,0.01735039978248931,pass
norms_sensorimotor,behavior,imageability_rt_cortese,2241,11,0.11351081947468104,0.039990326850291934,pass
norms_sensorimotor,behavior,imageability_cortese,2241,11,0.423277389696694,0.07157106408570577,pass
norms_sensorimotor,behavior,valence_citron,0,11,,,too few observations
norms_sensorimotor,behavior,arousal_citron,0,11,,,too few observations
norms_sensorimotor,behavior,familiarity_citron,0,11,,,too few observations
norms_sensorimotor,behavior,aoa_citron,0,11,,,too few observations
norms_sensorimotor,behavior,imageability_citron,0,11,,,too few observations
norms_sensorimotor,behavior,valence_imbault,1817,11,0.0647029850588017,0.012552933220577031,pass
norms_sensorimotor,behavior,arousal_imbault,1869,11,0.07420303353324717,0.038400483873833303,pass
norms_sensorimotor,behavior,likableness_anderson,0,11,,,too few observations
norms_sensorimotor,behavior,meaningfulness_anderson,44,11,0.9261730019637131,0.044691042710206144,pass
norms_sensorimotor,behavior,perc_known_winter,11268,11,0.021431907241647542,0.004317906303812156,pass
norms_sensorimotor,behavior,iconicity_winter_2023,11268,11,0.04197670673815581,0.01787973843830929,pass
norms_sensorimotor,behavior,body_object_tillotson,0,11,,,too few observations
norms_sensorimotor,behavior,aoa_schock,2316,11,0.14364373135169592,0.033574925703252906,pass
norms_sensorimotor,behavior,rt_schock,2316,11,-0.0004036784674200433,0.0015448584915129927,pass
norms_sensorimotor,behavior,aoa_davies,840,11,0.12276539365214087,0.07653211152545894,pass
norms_sensorimotor,behavior,imageability_davies,840,11,0.3717089533096032,0.060769950372344374,pass
norms_sensorimotor,behavior,this_rocca,404,11,0.21486272226607733,0.08406303359976798,pass
norms_sensorimotor,behavior,iconicity_winter_2017,2251,11,0.06102935499850111,0.021247713296791947,pass
norms_sensorimotor,behavior,living_vanarsdall,958,11,0.2406998789333584,0.11244363236631529,pass
norms_sensorimotor,behavior,thought_vanarsdall,958,11,0.44734970575100086,0.10630659426685159,pass
norms_sensorimotor,behavior,reproduction_vanarsdall,958,11,0.2747545734791911,0.08465215629911432,pass
norms_sensorimotor,behavior,person_vanarsdall,958,11,0.4155088719512078,0.11075162068140618,pass
norms_sensorimotor,behavior,goals_vanarsdall,958,11,0.50617490172068,0.10670840399948014,pass
norms_sensorimotor,behavior,movement_vanarsdall,958,11,0.311670975532639,0.03843681429539653,pass
norms_sensorimotor,behavior,concreteness_vanarsdall,958,11,0.337596732195375,0.05261632191320003,pass
norms_sensorimotor,behavior,familiarity_vanarsdall,958,11,0.08938919643544999,0.019238062502714537,pass
norms_sensorimotor,behavior,imageability_vanarsdall,958,11,0.2457882498531884,0.07669295696508735,pass
norms_sensorimotor,behavior,familiarity_fear,524,11,0.11987028415270447,0.04974156959888065,pass
norms_sensorimotor,behavior,aoa_fear,524,11,0.2184809234159319,0.017426449907593393,pass
norms_sensorimotor,behavior,imageability_fear,524,11,0.4709341620750253,0.049672725569166076,pass
fastText_Wiki_News,text,Freq_HAL,51323,300,-0.2238151083152696,0.5018195118615525,pass
fastText_Wiki_News,text,Freq_KF,26875,300,-1.321897275079068,1.4378627145561305,pass
fastText_Wiki_News,text,Freq_SUBTLEXUS,44656,300,-0.06376659037145223,0.6411889456208206,pass
fastText_Wiki_News,text,Freq_SUBTLEXUK,48325,300,-0.04936418168564007,0.6162857326379336,pass
fastText_Wiki_News,text,Freq_Blog,54324,300,-0.35494657501838855,0.8678838036019554,pass
fastText_Wiki_News,text,Freq_Twitter,54324,300,-0.18135593426936503,0.7928089170443358,pass
fastText_Wiki_News,text,Freq_News,54324,300,-0.24957480434897383,0.7116860643178345,pass
fastText_Wiki_News,text,Freq_CobW,47613,300,-7.538309636564551,10.420751514560168,pass
fastText_Wiki_News,text,Freq_CobS,47613,300,-8.117208998980601,11.144449729007748,pass
fastText_Wiki_News,text,CD_SUBTLEXUS,44656,300,-0.1329614067013004,0.736378729672206,pass
fastText_Wiki_News,text,CD_SUBTLEXUK,48325,300,-0.07679699709003543,0.6649261648909739,pass
fastText_Wiki_News,text,CD_Blog,54324,300,-0.3763278876979184,0.9064062395503545,pass
fastText_Wiki_News,text,CD_Twitter,54324,300,-0.18464632166821554,0.7953757903825142,pass
fastText_Wiki_News,text,CD_News,54324,300,-0.25928132873712284,0.7253505375601461,pass
fastText_Wiki_News,text,Fam_Glasgow,3734,300,0.2670840082664131,0.33530574573665206,pass
fastText_Wiki_News,text,Fam_Brys,27312,300,0.03800144843307416,0.20117432211917763,pass
fastText_Wiki_News,text,Prevalence_Brys,41044,300,0.3074450591716328,0.2411000396650281,pass
fastText_Wiki_News,text,AoA_Kuper,24077,300,0.45192833091603396,0.12272316938750874,pass
fastText_Wiki_News,text,AoA_LWV,15883,300,0.49747359040871897,0.1592891446234671,pass
fastText_Wiki_News,text,AoA_Glasgow,3734,300,0.6101700374485963,0.13782414886936356,pass
fastText_Wiki_News,text,Freqtraj_TASA,13872,300,0.5627155293537504,0.10390208190099799,pass
fastText_Wiki_News,text,DPoS_Brys,44590,300,0.6596153901247488,0.13008557785832273,pass
fastText_Wiki_News,text,DPoS_VanH,48292,300,0.6228231595892844,0.11282045639193371,pass
fastText_Wiki_News,text,Conc_Brys,27312,300,0.7203035650794954,0.04743973756431381,pass
fastText_Wiki_News,text,Conc_Glasgow,3734,300,0.7727174301047596,0.05995024475368953,pass
fastText_Wiki_News,text,Imag_Glasgow,3734,300,0.706257682206103,0.0609123105916404,pass
fastText_Wiki_News,text,Nsenses_WordNet,30974,300,-0.3443476161062808,0.8401261653874642,pass
fastText_Wiki_News,text,Nsenses_Wordsmyth,427,300,-0.01860347638854498,0.2386375477717323,pass
fastText_Wiki_News,text,Nmeanings_Wordsmyth,427,300,-0.04107621145413125,0.046054590132708434,pass
fastText_Wiki_News,text,Nmeanings_Websters,27799,300,-0.4659117252091571,0.7870546551533345,pass
fastText_Wiki_News,text,NFeatures,3504,300,0.09894213141438338,0.11019209607352042,pass
fastText_Wiki_News,text,Visual_Lanc,27155,300,0.409093684243828,0.045798480188569295,pass
fastText_Wiki_News,text,Auditory_Lanc,27155,300,0.4658625433512841,0.03475070451681543,pass
fastText_Wiki_News,text,Haptic_Lanc,27155,300,0.5046156255519342,0.031646220707045064,pass
fastText_Wiki_News,text,Olfactory_Lanc,27155,300,0.4001662977646607,0.06050687603182751,pass
fastText_Wiki_News,text,Gustatory_Lanc,27155,300,0.4785383549273061,0.05030864091091695,pass
fastText_Wiki_News,text,Interoceptive_Lanc,27155,300,0.5010543324065297,0.05122663868970694,pass
fastText_Wiki_News,text,Head_Lanc,27155,300,0.27144003488866525,0.026616914003905853,pass
fastText_Wiki_News,text,Torso_Lanc,27155,300,0.3203970103729188,0.04459781705848077,pass
fastText_Wiki_News,text,Mouth_Throat_Lanc,27155,300,0.40499873737416126,0.02796893763104286,pass
fastText_Wiki_News,text,Hand_Arm_Lanc,27155,300,0.4090446852274142,0.03401456087816653,pass
fastText_Wiki_News,text,Foot_Leg_Lanc,27155,300,0.3493925055294473,0.05356912971772397,pass
fastText_Wiki_News,text,BOI,7432,300,0.5631890805740027,0.08481165142402854,pass
fastText_Wiki_News,text,CBOI,2682,300,0.452671779765054,0.11910872682835814,pass
fastText_Wiki_News,text,Sem_Size_Glasgow,3734,300,0.5759838742690409,0.059374785505193844,pass
fastText_Wiki_News,text,Gender_Assoc_Glasgow,3734,300,0.6150753959534365,0.0429608604362202,pass
fastText_Wiki_News,text,Feature_Visual,782,300,0.3364598248565226,0.04988194752313484,pass
fastText_Wiki_News,text,Feature_Perceptual,782,300,0.20645419584977617,0.1487399785263987,pass
fastText_Wiki_News,text,Feature_Functional,782,300,0.1388885282709133,0.07335334936544895,pass
fastText_Wiki_News,text,Feature_Motoric,782,300,0.16862020156140636,0.21508299971168868,pass
fastText_Wiki_News,text,Sensory_Experience,4684,300,0.33112233944663383,0.03168733392829225,pass
fastText_Wiki_News,text,Socialness,6706,300,0.6262111103954735,0.042972589756431465,pass
fastText_Wiki_News,text,Valence_Warr,11021,300,0.585811643661997,0.04740083761645383,pass
fastText_Wiki_News,text,Valence_Glasgow,3734,300,0.6770959760996058,0.05603640332128518,pass
fastText_Wiki_News,text,Valence_NRC,15490,300,0.5369197302800075,0.07505060957445779,pass
fastText_Wiki_News,text,Valence_Covid_Younger,2880,300,0.6130875604666925,0.07302712350281376,pass
fastText_Wiki_News,text,Valence_Covid_Older,2880,300,0.6464345474620975,0.06479983948860557,pass
fastText_Wiki_News,text,Arousal_Warr,11021,300,0.3658399080303287,0.024473521148007386,pass
fastText_Wiki_News,text,Arousal_Glasgow,3734,300,0.5118296740585702,0.04998287151952702,pass
fastText_Wiki_News,text,Arousal_NRC,15490,300,0.4419409654515338,0.04421983679228639,pass
fastText_Wiki_News,text,Dominance_Warr,11021,300,0.43788745878188695,0.05835947462808825,pass
fastText_Wiki_News,text,Dominance_Glasgow,3734,300,0.48695383683164006,0.06492922783765114,pass
fastText_Wiki_News,text,Dominance_NRC,15490,300,0.4284571983809487,0.0829280418458687,pass
fastText_Wiki_News,text,Humor_Overall_Enge,3996,300,0.31204126315105585,0.09734970666819012,pass
fastText_Wiki_News,text,Emot_Assoc_Anger,11286,300,0.3480978119096535,0.039450325118884126,pass
fastText_Wiki_News,text,Emot_Assoc_Anticipation,11286,300,0.12190618936766937,0.05083886067573497,pass
fastText_Wiki_News,text,Emot_Assoc_Disgust,11286,300,0.33132322393507074,0.03932516029122012,pass
fastText_Wiki_News,text,Emot_Assoc_Fear,11286,300,0.3224534158840324,0.04814748257078705,pass
fastText_Wiki_News,text,Emot_Assoc_Joy,11286,300,0.36591705315065454,0.039257188415214694,pass
fastText_Wiki_News,text,Emot_Assoc_Negative,11286,300,0.427360036436134,0.054402158500338624,pass
fastText_Wiki_News,text,Emot_Assoc_Positive,11286,300,0.26438886230804115,0.09951497478607979,pass
fastText_Wiki_News,text,Emot_Assoc_Sadness,11286,300,0.3359199904338951,0.035277987132166705,pass
fastText_Wiki_News,text,Emot_Assoc_Surprise,11286,300,0.16568182407879822,0.047998457303465615,pass
fastText_Wiki_News,text,Emot_Assoc_Trust,11286,300,0.17812349209718595,0.09003827100566442,pass
fastText_Wiki_News,text,Sem_Diversity,24424,300,0.6239166713357754,0.08634431647923382,pass
fastText_Wiki_News,text,Sem_N,40840,300,-9.550980482116422,13.406825845803152,pass
fastText_Wiki_News,text,Sem_N_D,40840,300,-0.30428613096968693,1.061791591638492,pass
fastText_Wiki_News,text,Assoc_Freq_Token123,23631,300,-19.96339081855211,32.59145178594509,pass
fastText_Wiki_News,text,Cue_SetSize,3963,300,0.027921249858480546,0.015792507846007497,pass
fastText_Wiki_News,text,Cue_MeanConn,3963,300,0.07662778815194768,0.0346959598896465,pass
fastText_Wiki_News,text,Cue_Prob,3963,300,0.06060138446863659,0.142365870997162,pass
fastText_Wiki_News,text,Cue_ResoStrength,3963,300,-0.02249132264338396,0.18554682202372727,pass
fastText_Wiki_News,text,LexicalD_RT_V_ELP,30967,300,0.25336692922769977,0.14250892627127795,pass
fastText_Wiki_News,text,LexicalD_RT_V_ECP,41043,300,0.3104026076582021,0.24370059849429013,pass
fastText_Wiki_News,text,LexicalD_RT_V_BLP,22360,300,0.03327143024105146,0.25701613834003745,pass
fastText_Wiki_News,text,LexicalD_ACC_V_ELP,31180,300,-0.17120021413496914,0.7386955078841884,pass
fastText_Wiki_News,text,LexicalD_ACC_V_ECP,41043,300,-0.15923854331161072,1.018374281712271,pass
fastText_Wiki_News,text,LexicalD_ACC_V_BLP,22360,300,-0.21517200795051722,1.031050019300675,pass
fastText_Wiki_News,text,LexicalD_RT_A_MALD,20959,300,0.045758412919411164,0.03621480385988111,pass
fastText_Wiki_News,text,LexicalD_RT_A_AELP,8038,300,0.16909664218915008,0.16233509333286977,pass
fastText_Wiki_News,text,LexicalD_ACC_A_MALD,21146,300,-0.02703286730051404,0.13057421335848812,pass
fastText_Wiki_News,text,LexicalD_ACC_A_AELP,8040,300,-0.02537332761179243,0.2871779969103526,pass
fastText_Wiki_News,text,Naming_RT_ELP,30974,300,0.28566035581751825,0.12659644857856836,pass
fastText_Wiki_News,text,Naming_ACC_ELP,30974,300,-0.06020919212661482,0.44906672844852025,pass
fastText_Wiki_News,text,SemanticD_RT_Calgary,7971,300,0.23126151841018155,0.043999976383290104,pass
fastText_Wiki_News,text,SemanticD_ACC_Calgary,7972,300,0.11006540178081323,0.021894050115732748,pass
fastText_Wiki_News,text,Recog_Memory,3794,300,0.26429588855030534,0.05695957592724099,pass
fastText_Wiki_News,text,Vision_Binder,425,300,0.6335435191402915,0.09617762870234067,pass
fastText_Wiki_News,text,Bright_Binder,425,300,0.3919376862635494,0.06572319594375066,pass
fastText_Wiki_News,text,Dark_Binder,425,300,0.13305740056016596,0.18102291048351446,pass
fastText_Wiki_News,text,Color_Binder,425,300,0.5553591333525753,0.05113085804619086,pass
fastText_Wiki_News,text,Pattern_Binder,425,300,0.5236801416506132,0.12686167686673738,pass
fastText_Wiki_News,text,Large_Binder,425,300,0.4396303402804677,0.0972387165483879,pass
fastText_Wiki_News,text,Small_Binder,425,300,0.38601252069266606,0.15334066973621494,pass
fastText_Wiki_News,text,Motion_Binder,425,300,0.47083086352285813,0.10460703479159218,pass
fastText_Wiki_News,text,Biomotion_Binder,425,300,0.6312262808932587,0.04219245645641165,pass
fastText_Wiki_News,text,Fast_Binder,425,300,0.43243624347863074,0.1235324457222073,pass
fastText_Wiki_News,text,Slow_Binder,425,300,0.2787813301902808,0.03481210039152576,pass
fastText_Wiki_News,text,Shape_Binder,425,300,0.6546219012975518,0.09153663386744752,pass
fastText_Wiki_News,text,Complexity_Binder,347,300,0.4625343099320852,0.10986903212650033,pass
fastText_Wiki_News,text,Face_Binder,425,300,-0.2780315724702066,1.6349091157082358,pass
fastText_Wiki_News,text,Body_Binder,425,300,0.289032863902198,0.47675681998959946,pass
fastText_Wiki_News,text,Touch_Binder,425,300,0.4925786278944084,0.12157291691861413,pass
fastText_Wiki_News,text,Temperature_Binder,425,300,0.3308185289997222,0.16522591419194455,pass
fastText_Wiki_News,text,Texture_Binder,425,300,0.5060337504153347,0.14160543391438524,pass
fastText_Wiki_News,text,Weight_Binder,425,300,0.4747471927898227,0.12199629840222527,pass
fastText_Wiki_News,text,Pain_Binder,425,300,0.5254835987165339,0.14733937985489814,pass
