embed,norm,train_n,fold,r2,mse,check
morphoNLM,valence_hollis,756,4,0.40637461166620303,0.013266480604889021,pass
morphoNLM,valence_hollis,756,5,0.4590817891391913,0.013623395797816035,pass
CBOW_GoogleNews&morphoNLM,valence_hollis,756,1,0.7771457162638575,0.004734942922534364,pass
CBOW_GoogleNews&morphoNLM,valence_hollis,756,2,0.7878545299271538,0.005225895196142913,pass
CBOW_GoogleNews&morphoNLM,valence_hollis,756,3,0.785731955288999,0.005127234407059798,pass
CBOW_GoogleNews&morphoNLM,valence_hollis,756,4,0.7734014734430514,0.0050640774750250655,pass
CBOW_GoogleNews&morphoNLM,valence_hollis,756,5,0.7833717707699764,0.005455930394881917,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,valence_hollis,756,1,0.846571310784605,0.00325987041368386,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,valence_hollis,756,2,0.8441588764521472,0.0038389194859102457,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,valence_hollis,756,3,0.8617060948806516,0.0033092441272377063,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,valence_hollis,756,4,0.8607495074222687,0.003112002948844461,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,valence_hollis,756,5,0.874608131524858,0.003158080130720778,pass
morphoNLM&PPMI_SVD_SWOW,valence_hollis,756,1,0.8606419219134978,0.0029609147936098673,pass
morphoNLM&PPMI_SVD_SWOW,valence_hollis,756,2,0.8303751416739312,0.004178461750647984,pass
morphoNLM&PPMI_SVD_SWOW,valence_hollis,756,3,0.8288266895894303,0.004096017620784963,pass
morphoNLM&PPMI_SVD_SWOW,valence_hollis,756,4,0.8801897716453626,0.0026775473252507926,pass
morphoNLM&PPMI_SVD_SWOW,valence_hollis,756,5,0.8491723563083682,0.0037986975590877585,pass
CBOW_GoogleNews,arousal_hollis,756,1,0.7085544233452262,0.003920440004101252,pass
CBOW_GoogleNews,arousal_hollis,756,2,0.6425088831981629,0.004386455986218864,pass
CBOW_GoogleNews,arousal_hollis,756,3,0.6329390309864668,0.0047537196470500585,pass
CBOW_GoogleNews,arousal_hollis,756,4,0.6598644128808588,0.0052157789945250855,pass
CBOW_GoogleNews,arousal_hollis,756,5,0.6014393803267709,0.004885338058392124,pass
morphoNLM,arousal_hollis,756,1,0.48723961176349806,0.006897501624950271,pass
morphoNLM,arousal_hollis,756,2,0.3925858893344869,0.00745303907319035,pass
morphoNLM,arousal_hollis,756,3,0.33785954842946686,0.008575224116572827,pass
morphoNLM,arousal_hollis,756,4,0.3326493943366191,0.01023342867614565,pass
morphoNLM,arousal_hollis,756,5,0.43511814749665856,0.006924012750663089,pass
CBOW_GoogleNews&morphoNLM,arousal_hollis,756,1,0.7010847879098219,0.004020919338573017,pass
CBOW_GoogleNews&morphoNLM,arousal_hollis,756,2,0.6498284640577978,0.0042966439104235475,pass
CBOW_GoogleNews&morphoNLM,arousal_hollis,756,3,0.6170434565819988,0.0049595794652452195,pass
CBOW_GoogleNews&morphoNLM,arousal_hollis,756,4,0.655936269514587,0.005276014760593596,pass
CBOW_GoogleNews&morphoNLM,arousal_hollis,756,5,0.6207135897838136,0.004649085342097392,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,arousal_hollis,756,1,0.7261111216550291,0.0036842724726405852,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,arousal_hollis,756,2,0.7485433508988371,0.0030854012082648327,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,arousal_hollis,756,3,0.692562682027487,0.003981547868219211,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,arousal_hollis,756,4,0.6991881229667939,0.004612773049777612,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,arousal_hollis,756,5,0.6888126256842659,0.0038143646110400838,pass
morphoNLM&PPMI_SVD_SWOW,arousal_hollis,756,1,0.714813606367142,0.0038362433187586,pass
morphoNLM&PPMI_SVD_SWOW,arousal_hollis,756,2,0.7139882488459031,0.003509396175218141,pass
morphoNLM&PPMI_SVD_SWOW,arousal_hollis,756,3,0.6569426070574028,0.004442855020188404,pass
morphoNLM&PPMI_SVD_SWOW,arousal_hollis,756,4,0.6845581128343401,0.004837115642638422,pass
morphoNLM&PPMI_SVD_SWOW,arousal_hollis,756,5,0.6704479903924088,0.0040394682647662316,pass
CBOW_GoogleNews,concreteness_hollis,756,1,0.7855179890162552,0.10646959185501495,pass
CBOW_GoogleNews,concreteness_hollis,756,2,0.797639209399124,0.11028736313812143,pass
CBOW_GoogleNews,concreteness_hollis,756,3,0.7812745648160528,0.11908057768498714,pass
CBOW_GoogleNews,concreteness_hollis,756,4,0.786796275899366,0.11541467552331183,pass
CBOW_GoogleNews,concreteness_hollis,756,5,0.7717010457182372,0.11705571828785179,pass
morphoNLM,concreteness_hollis,756,1,0.5945850226522972,0.20124935873242727,pass
morphoNLM,concreteness_hollis,756,2,0.679736364368291,0.17454484032192955,pass
morphoNLM,concreteness_hollis,756,3,0.6088414378358686,0.21295825750562872,pass
morphoNLM,concreteness_hollis,756,4,0.5786980575807303,0.22806556117523472,pass
morphoNLM,concreteness_hollis,756,5,0.6379495267269357,0.18563413195984438,pass
CBOW_GoogleNews&morphoNLM,concreteness_hollis,756,1,0.7829421197767954,0.10774826201173016,pass
CBOW_GoogleNews&morphoNLM,concreteness_hollis,756,2,0.8221619732019106,0.0969223681277857,pass
CBOW_GoogleNews&morphoNLM,concreteness_hollis,756,3,0.8028015980984944,0.10736062587891931,pass
CBOW_GoogleNews&morphoNLM,concreteness_hollis,756,4,0.8096168967477781,0.10306107071846883,pass
CBOW_GoogleNews&morphoNLM,concreteness_hollis,756,5,0.7963124044605794,0.10443673680942897,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,concreteness_hollis,756,1,0.7863816816578201,0.10604085192193703,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,concreteness_hollis,756,2,0.8055677352717281,0.10596628784747132,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,concreteness_hollis,756,3,0.8036580508478278,0.10689434774320658,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,concreteness_hollis,756,4,0.7992468988932475,0.10867471533282444,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,concreteness_hollis,756,5,0.7947061897762122,0.10526029123259575,pass
morphoNLM&PPMI_SVD_SWOW,concreteness_hollis,756,1,0.693588071493354,0.15210391220214317,pass
morphoNLM&PPMI_SVD_SWOW,concreteness_hollis,756,2,0.7638831685630295,0.1286845275430499,pass
morphoNLM&PPMI_SVD_SWOW,concreteness_hollis,756,3,0.6655431569495751,0.18208816934183752,pass
morphoNLM&PPMI_SVD_SWOW,concreteness_hollis,756,4,0.7401799876190276,0.14064971214695407,pass
morphoNLM&PPMI_SVD_SWOW,concreteness_hollis,756,5,0.7078138021611796,0.14981262340609702,pass
CBOW_GoogleNews,aoa_stration,290,1,0.1799897195907194,1.6944984492833413,pass
CBOW_GoogleNews,aoa_stration,290,2,0.35628598958485,1.618122135874008,pass
CBOW_GoogleNews,aoa_stration,290,3,0.33765204935136284,1.4055664855497303,pass
CBOW_GoogleNews,aoa_stration,290,4,0.10259506664453366,1.244084853823883,pass
CBOW_GoogleNews,aoa_stration,290,5,0.3851584879405521,1.5501554872748022,pass
morphoNLM,aoa_stration,290,1,0.25401020065741553,1.5415398908612192,pass
morphoNLM,aoa_stration,290,2,0.5158878088789252,1.2169265233084996,pass
morphoNLM,aoa_stration,290,3,0.2862746972473458,1.5145942015152962,pass
morphoNLM,aoa_stration,290,4,0.28630523472657987,0.9894049104567973,pass
morphoNLM,aoa_stration,290,5,0.3873867462156675,1.5445375406585014,pass
CBOW_GoogleNews&morphoNLM,aoa_stration,290,1,0.31263345913355545,1.4203987015944521,pass
CBOW_GoogleNews&morphoNLM,aoa_stration,290,2,0.5341620501762807,1.17099004549208,pass
CBOW_GoogleNews&morphoNLM,aoa_stration,290,3,0.425509313585278,1.219124863743027,pass
CBOW_GoogleNews&morphoNLM,aoa_stration,290,4,0.3191127560547955,0.9439233905109181,pass
CBOW_GoogleNews&morphoNLM,aoa_stration,290,5,0.48798633975950756,1.2909030529231964,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,aoa_stration,290,1,0.2528527419952141,1.5439317046653473,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,aoa_stration,290,2,0.32191126204516485,1.704530861871334,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,aoa_stration,290,3,0.28630943481209237,1.5145204850393115,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,aoa_stration,290,4,0.18613919238646892,1.1282664784190644,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,aoa_stration,290,5,0.27657438949342616,1.8239207304100522,pass
morphoNLM&PPMI_SVD_SWOW,aoa_stration,290,1,0.3330087736310834,1.3782944260206276,pass
morphoNLM&PPMI_SVD_SWOW,aoa_stration,290,2,0.42990264945257417,1.4330698533794146,pass
morphoNLM&PPMI_SVD_SWOW,aoa_stration,290,3,0.38521698578254615,1.304629084793069,pass
morphoNLM&PPMI_SVD_SWOW,aoa_stration,290,4,0.3878218188335485,0.8486710677898194,pass
morphoNLM&PPMI_SVD_SWOW,aoa_stration,290,5,0.5009304099444475,1.2582681038651133,pass
CBOW_GoogleNews,imagery_stration,290,1,0.4767514780837958,0.4172057726690425,pass
CBOW_GoogleNews,imagery_stration,290,2,0.4048375465130053,0.5650327591326392,pass
CBOW_GoogleNews,imagery_stration,290,3,0.3627439519087323,0.5193082645851346,pass
CBOW_GoogleNews,imagery_stration,290,4,0.4039718777581487,0.43746880972852176,pass
CBOW_GoogleNews,imagery_stration,290,5,0.30189799858175004,0.7460046726644879,pass
morphoNLM,imagery_stration,290,1,0.5117924192901123,0.3892663092234621,pass
morphoNLM,imagery_stration,290,2,0.48586442952274433,0.4881078069575254,pass
morphoNLM,imagery_stration,290,3,0.3816949630553741,0.5038648384455578,pass
morphoNLM,imagery_stration,290,4,0.39221620578735406,0.44609716069504834,pass
morphoNLM,imagery_stration,290,5,0.420676385847793,0.6190758975972293,pass
CBOW_GoogleNews&morphoNLM,imagery_stration,290,1,0.5386054605987531,0.3678872605530295,pass
CBOW_GoogleNews&morphoNLM,imagery_stration,290,2,0.4880602661581549,0.4860231330580862,pass
CBOW_GoogleNews&morphoNLM,imagery_stration,290,3,0.41994021775265034,0.47269828160400634,pass
CBOW_GoogleNews&morphoNLM,imagery_stration,290,4,0.47500949076421084,0.38532908871866767,pass
CBOW_GoogleNews&morphoNLM,imagery_stration,290,5,0.3889492897429023,0.6529800575856537,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,imagery_stration,290,1,0.49828862591984713,0.40003339276222233,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,imagery_stration,290,2,0.4282902588239359,0.5427673244289718,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,imagery_stration,290,3,0.4046382517528825,0.4851680532631088,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,imagery_stration,290,4,0.4134014601613263,0.430547746717872,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,imagery_stration,290,5,0.3212997157717081,0.7252716398812856,pass
morphoNLM&PPMI_SVD_SWOW,imagery_stration,290,1,0.4415123419060245,0.4453032644371916,pass
morphoNLM&PPMI_SVD_SWOW,imagery_stration,290,2,0.49849668193040264,0.476115053735039,pass
morphoNLM&PPMI_SVD_SWOW,imagery_stration,290,3,0.3780114795341707,0.5068665572064132,pass
morphoNLM&PPMI_SVD_SWOW,imagery_stration,290,4,0.48523363997850466,0.37782483477433954,pass
morphoNLM&PPMI_SVD_SWOW,imagery_stration,290,5,0.37638227800045776,0.6664093980863929,pass
CBOW_GoogleNews,familiarity_stration,290,1,0.02655819649901703,0.27606670719032916,pass
CBOW_GoogleNews,familiarity_stration,290,2,0.38984876722961903,0.23382277599266918,pass
CBOW_GoogleNews,familiarity_stration,290,3,0.3435653557750814,0.2747541509473657,pass
CBOW_GoogleNews,familiarity_stration,290,4,0.23992379616704318,0.19983445864395225,pass
CBOW_GoogleNews,familiarity_stration,290,5,0.3293080449317214,0.25607379807191033,pass
morphoNLM,familiarity_stration,290,1,0.3262356809617769,0.19107859998435833,pass
morphoNLM,familiarity_stration,290,2,0.4363746319458882,0.21599308679574272,pass
morphoNLM,familiarity_stration,290,3,0.3719296323900022,0.26288213473504257,pass
morphoNLM,familiarity_stration,290,4,0.3291952961595095,0.1763637569125128,pass
morphoNLM,familiarity_stration,290,5,0.3076534072626904,0.26434165527800324,pass
CBOW_GoogleNews&morphoNLM,familiarity_stration,290,1,0.24652766387898983,0.21368367995275042,pass
CBOW_GoogleNews&morphoNLM,familiarity_stration,290,2,0.4999987249207378,0.191610997175359,pass
CBOW_GoogleNews&morphoNLM,familiarity_stration,290,3,0.4497066822094329,0.2303281440608291,pass
CBOW_GoogleNews&morphoNLM,familiarity_stration,290,4,0.3705652308198827,0.16548703369015516,pass
CBOW_GoogleNews&morphoNLM,familiarity_stration,290,5,0.43265381118110446,0.21661582831672332,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,familiarity_stration,290,1,0.13046639590914133,0.24659849002720613,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,familiarity_stration,290,2,0.40341558035116365,0.22862368806974576,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,familiarity_stration,290,3,0.360482566296887,0.26767336407207104,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,familiarity_stration,290,4,0.29960671712215226,0.18414300015701457,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,familiarity_stration,290,5,0.32644532396998194,0.25716680034210765,pass
morphoNLM&PPMI_SVD_SWOW,familiarity_stration,290,1,0.15425540381051406,0.2398519613132787,pass
morphoNLM&PPMI_SVD_SWOW,familiarity_stration,290,2,0.4459890167854885,0.2123086524589474,pass
morphoNLM&PPMI_SVD_SWOW,familiarity_stration,290,3,0.384636381405171,0.257563658527733,pass
morphoNLM&PPMI_SVD_SWOW,familiarity_stration,290,4,0.29817874664117494,0.18451843318147532,pass
morphoNLM&PPMI_SVD_SWOW,familiarity_stration,290,5,0.3557633388853626,0.2459730244594878,pass
CBOW_GoogleNews,meaningfulness_stration,290,1,-0.11095188142334256,0.6375497885178377,pass
CBOW_GoogleNews,meaningfulness_stration,290,2,0.2575371678428734,0.7449362685728304,pass
CBOW_GoogleNews,meaningfulness_stration,290,3,0.10000905525409776,0.8442806777270748,pass
CBOW_GoogleNews,meaningfulness_stration,290,4,0.13257906633796168,0.5554891206767318,pass
CBOW_GoogleNews,meaningfulness_stration,290,5,0.160009252617213,1.1637056654133506,pass
morphoNLM,meaningfulness_stration,290,1,0.04051611006954625,0.5506257843748408,pass
morphoNLM,meaningfulness_stration,290,2,0.3009457506144946,0.7013830746978231,pass
morphoNLM,meaningfulness_stration,290,3,0.15315453922738964,0.7944249480788477,pass
morphoNLM,meaningfulness_stration,290,4,0.055382256136443875,0.6049253131338962,pass
morphoNLM,meaningfulness_stration,290,5,0.22801908760752998,1.0694862582012459,pass
CBOW_GoogleNews&morphoNLM,meaningfulness_stration,290,1,-0.09883826988956446,0.6305980648647369,pass
CBOW_GoogleNews&morphoNLM,meaningfulness_stration,290,2,0.3250258609191292,0.6772227440519916,pass
CBOW_GoogleNews&morphoNLM,meaningfulness_stration,290,3,0.15808193279587035,0.7898025647029799,pass
CBOW_GoogleNews&morphoNLM,meaningfulness_stration,290,4,0.18098840351400913,0.5244881854941563,pass
CBOW_GoogleNews&morphoNLM,meaningfulness_stration,290,5,0.21492519193358495,1.0876262682258533,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,meaningfulness_stration,290,1,0.2931620121038888,0.4056380993947079,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,meaningfulness_stration,290,2,0.27037687351875694,0.7320537887751859,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,meaningfulness_stration,290,3,0.16659520773203096,0.7818162693132993,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,meaningfulness_stration,290,4,0.12313541700880748,0.5615367548278754,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,meaningfulness_stration,290,5,0.16833380558134936,1.1521730033256046,pass
morphoNLM&PPMI_SVD_SWOW,meaningfulness_stration,290,1,0.08737779535732282,0.5237329386590266,pass
morphoNLM&PPMI_SVD_SWOW,meaningfulness_stration,290,2,0.24343046603046214,0.7590899653706564,pass
morphoNLM&PPMI_SVD_SWOW,meaningfulness_stration,290,3,0.26249221254183974,0.6918553772782347,pass
morphoNLM&PPMI_SVD_SWOW,meaningfulness_stration,290,4,0.0835365340782459,0.5868955487020485,pass
morphoNLM&PPMI_SVD_SWOW,meaningfulness_stration,290,5,0.0852816065746621,1.267231787973236,pass
CBOW_GoogleNews,valence_garrido,216,1,0.7086943135884105,0.5264634873643415,pass
CBOW_GoogleNews,valence_garrido,216,2,0.7435124759984404,0.6321782756771093,pass
CBOW_GoogleNews,valence_garrido,216,3,0.7212443863016252,0.652375548308369,pass
CBOW_GoogleNews,valence_garrido,216,4,0.7293600340999351,0.6373524048420235,pass
CBOW_GoogleNews,valence_garrido,216,5,0.7401673683904527,0.6086509536474503,pass
morphoNLM,valence_garrido,216,1,0.45435804321344375,0.9861138344422141,pass
morphoNLM,valence_garrido,216,2,0.4168195999678945,1.437395370929393,pass
morphoNLM,valence_garrido,216,3,0.22737335655541113,1.808188626113961,pass
morphoNLM,valence_garrido,216,4,0.3488780799241562,1.5333807785023639,pass
morphoNLM,valence_garrido,216,5,0.4170071775144113,1.3656450122426964,pass
CBOW_GoogleNews&morphoNLM,valence_garrido,216,1,0.6882379209145063,0.5634333933028802,pass
CBOW_GoogleNews&morphoNLM,valence_garrido,216,2,0.7269832275212837,0.6729187828078337,pass
CBOW_GoogleNews&morphoNLM,valence_garrido,216,3,0.6957997494026207,0.7119239775875611,pass
CBOW_GoogleNews&morphoNLM,valence_garrido,216,4,0.7097065262079356,0.6836360735414678,pass
CBOW_GoogleNews&morphoNLM,valence_garrido,216,5,0.7641758376687593,0.5524117598582131,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,valence_garrido,216,1,0.7896089409724847,0.3802301699301674,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,valence_garrido,216,2,0.738489340832055,0.6445590608257831,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,valence_garrido,216,3,0.8033208035774657,0.46029099433970716,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,valence_garrido,216,4,0.7432844357624294,0.6045606815055886,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,valence_garrido,216,5,0.826862470064692,0.40557000887265393,pass
morphoNLM&PPMI_SVD_SWOW,valence_garrido,216,1,0.7467840981039773,0.45762555619986484,pass
morphoNLM&PPMI_SVD_SWOW,valence_garrido,216,2,0.6931315468346801,0.7563547986863257,pass
morphoNLM&PPMI_SVD_SWOW,valence_garrido,216,3,0.7318821190173255,0.6274799179707786,pass
morphoNLM&PPMI_SVD_SWOW,valence_garrido,216,4,0.6722353445377647,0.7718800535845868,pass
morphoNLM&PPMI_SVD_SWOW,valence_garrido,216,5,0.7839020086843577,0.5062037346148761,pass
CBOW_GoogleNews,emotionality_garrido,216,1,0.5384892541769695,0.4682487416858325,pass
CBOW_GoogleNews,emotionality_garrido,216,2,0.4541513057410981,0.42911898842981777,pass
CBOW_GoogleNews,emotionality_garrido,216,3,0.4173135145184984,0.42608121979898633,pass
CBOW_GoogleNews,emotionality_garrido,216,4,0.5829836554395372,0.43410114381260956,pass
CBOW_GoogleNews,emotionality_garrido,216,5,0.5060764469772971,0.47955296920394014,pass
morphoNLM,emotionality_garrido,216,1,0.42752070588780633,0.5808374161064904,pass
morphoNLM,emotionality_garrido,216,2,0.3144430093665538,0.5389506752068535,pass
morphoNLM,emotionality_garrido,216,3,0.17493992892380927,0.6033134631586407,pass
morphoNLM,emotionality_garrido,216,4,0.4316217632376532,0.5916642019314312,pass
morphoNLM,emotionality_garrido,216,5,0.4249399423391105,0.5583288272733836,pass
CBOW_GoogleNews&morphoNLM,emotionality_garrido,216,1,0.564460974038681,0.44189783814841693,pass
CBOW_GoogleNews&morphoNLM,emotionality_garrido,216,2,0.4952281974319469,0.3968263872097119,pass
CBOW_GoogleNews&morphoNLM,emotionality_garrido,216,3,0.3974310046339139,0.44062002286954105,pass
CBOW_GoogleNews&morphoNLM,emotionality_garrido,216,4,0.5604861340076446,0.45752036925526446,pass
CBOW_GoogleNews&morphoNLM,emotionality_garrido,216,5,0.5123636426120655,0.4734486979737713,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,emotionality_garrido,216,1,0.5196160494072863,0.4873974927495226,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,emotionality_garrido,216,2,0.4896961059635072,0.40117544129705585,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,emotionality_garrido,216,3,0.43378493951913855,0.4140367241208331,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,emotionality_garrido,216,4,0.47083727794897,0.5508420614723428,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,emotionality_garrido,216,5,0.5186648195137944,0.46733085225815213,pass
morphoNLM&PPMI_SVD_SWOW,emotionality_garrido,216,1,0.49063910388153986,0.5167974978482828,pass
morphoNLM&PPMI_SVD_SWOW,emotionality_garrido,216,2,0.4731453623406129,0.4141868095313619,pass
morphoNLM&PPMI_SVD_SWOW,emotionality_garrido,216,3,0.40703955863138286,0.4335939041766338,pass
morphoNLM&PPMI_SVD_SWOW,emotionality_garrido,216,4,0.4771073092089885,0.5443151524501469,pass
morphoNLM&PPMI_SVD_SWOW,emotionality_garrido,216,5,0.4622472391787904,0.5221069770235759,pass
CBOW_GoogleNews,familiarity_garrido,216,1,0.19223497782964172,0.5614621126994508,pass
CBOW_GoogleNews,familiarity_garrido,216,2,0.26404515594441114,0.6468147869429743,pass
CBOW_GoogleNews,familiarity_garrido,216,3,0.32395384781120906,0.6640242154281402,pass
CBOW_GoogleNews,familiarity_garrido,216,4,0.16169684756688552,0.5814439617011176,pass
CBOW_GoogleNews,familiarity_garrido,216,5,0.22977389971754658,0.48944680528563633,pass
morphoNLM,familiarity_garrido,216,1,0.3291474100953482,0.46629688349927895,pass
morphoNLM,familiarity_garrido,216,2,0.30847140894606107,0.607769514529812,pass
morphoNLM,familiarity_garrido,216,3,0.31411798368906285,0.673685171171502,pass
morphoNLM,familiarity_garrido,216,4,0.2477200013741696,0.5217786208246588,pass
morphoNLM,familiarity_garrido,216,5,0.1060224178611705,0.5680857496446431,pass
CBOW_GoogleNews&morphoNLM,familiarity_garrido,216,1,0.26628859295682217,0.5099888524552485,pass
CBOW_GoogleNews&morphoNLM,familiarity_garrido,216,2,0.3294886170605398,0.5892979451142353,pass
CBOW_GoogleNews&morphoNLM,familiarity_garrido,216,3,0.36863093601670305,0.6201416071961177,pass
CBOW_GoogleNews&morphoNLM,familiarity_garrido,216,4,0.05386327649326539,0.6562369272141839,pass
CBOW_GoogleNews&morphoNLM,familiarity_garrido,216,5,0.2852890570455764,0.45416922070473287,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,familiarity_garrido,216,1,-0.05592738726298929,0.7339550555394733,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,familiarity_garrido,216,2,0.2592891700465766,0.6509947200326998,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,familiarity_garrido,216,3,0.32419778658328025,0.6637846145499862,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,familiarity_garrido,216,4,0.165048475670318,0.5791192848620142,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,familiarity_garrido,216,5,0.17704980727515318,0.5229507836603638,pass
morphoNLM&PPMI_SVD_SWOW,familiarity_garrido,216,1,0.10384578870334449,0.6228997579360575,pass
morphoNLM&PPMI_SVD_SWOW,familiarity_garrido,216,2,0.22363677404578464,0.6823288393873336,pass
morphoNLM&PPMI_SVD_SWOW,familiarity_garrido,216,3,0.2637793085197132,0.723128687974013,pass
morphoNLM&PPMI_SVD_SWOW,familiarity_garrido,216,4,0.16094491403246347,0.5819655000156537,pass
morphoNLM&PPMI_SVD_SWOW,familiarity_garrido,216,5,0.1254828784212022,0.5557194324723196,pass
CBOW_GoogleNews,angry_zupan,252,1,0.6763811719005461,0.9501386163025438,pass
CBOW_GoogleNews,angry_zupan,252,2,0.6469524006079093,1.1492586308637154,pass
CBOW_GoogleNews,angry_zupan,252,3,0.7335506713385958,0.8946930474220735,pass
CBOW_GoogleNews,angry_zupan,252,4,0.6183495322060422,0.8894875500949495,pass
CBOW_GoogleNews,angry_zupan,252,5,0.6278229224023248,0.770303368959411,pass
morphoNLM,angry_zupan,252,1,0.18896030197753488,2.381196857336986,pass
morphoNLM,angry_zupan,252,2,0.11820818596085891,2.8704538839930676,pass
morphoNLM,angry_zupan,252,3,0.25137331827599574,2.513765339991809,pass
morphoNLM,angry_zupan,252,4,0.031993446492304733,2.2560689699462406,pass
morphoNLM,angry_zupan,252,5,-0.018015120246450023,2.107009066327192,pass
CBOW_GoogleNews&morphoNLM,angry_zupan,252,1,0.6587387774937334,1.0019363448475627,pass
CBOW_GoogleNews&morphoNLM,angry_zupan,252,2,0.6581302798445133,1.1128718257713162,pass
CBOW_GoogleNews&morphoNLM,angry_zupan,252,3,0.7210526443287043,0.9366593677292747,pass
CBOW_GoogleNews&morphoNLM,angry_zupan,252,4,0.5832345773821168,0.9713276571399396,pass
CBOW_GoogleNews&morphoNLM,angry_zupan,252,5,0.5698578525438733,0.8902749934402728,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,angry_zupan,252,1,0.7718222601553942,0.6699254282583609,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,angry_zupan,252,2,0.7715170000335193,0.7437695658298098,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,angry_zupan,252,3,0.8248179100892331,0.5882326619602964,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,angry_zupan,252,4,0.6885251726052043,0.7259338177602261,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,angry_zupan,252,5,0.672235009262039,0.6783826618826099,pass
morphoNLM&PPMI_SVD_SWOW,angry_zupan,252,1,0.772700654432904,0.6673464796591626,pass
morphoNLM&PPMI_SVD_SWOW,angry_zupan,252,2,0.7713677194112115,0.7442555117586402,pass
morphoNLM&PPMI_SVD_SWOW,angry_zupan,252,3,0.8199619692213391,0.6045381131882048,pass
morphoNLM&PPMI_SVD_SWOW,angry_zupan,252,4,0.6637978537468807,0.783564147414587,pass
morphoNLM&PPMI_SVD_SWOW,angry_zupan,252,5,0.6552445507199083,0.7135482006622884,pass
CBOW_GoogleNews,fearful_zupan,252,1,0.6504117048961862,0.7969424389711293,pass
CBOW_GoogleNews,fearful_zupan,252,2,0.832300565313012,0.4452909839227149,pass
CBOW_GoogleNews,fearful_zupan,252,3,0.6560089186408966,0.8584591122660765,pass
CBOW_GoogleNews,fearful_zupan,252,4,0.7278348421600676,0.7776275771530857,pass
CBOW_GoogleNews,fearful_zupan,252,5,0.7285007545903726,0.7336244935122453,pass
morphoNLM,fearful_zupan,252,1,0.14561830012510313,1.947699752099542,pass
morphoNLM,fearful_zupan,252,2,0.2530497642156062,1.9833710593870242,pass
morphoNLM,fearful_zupan,252,3,0.29127898296270116,1.7686738060950296,pass
morphoNLM,fearful_zupan,252,4,0.20116600624756797,2.2824205274452076,pass
morphoNLM,fearful_zupan,252,5,0.18569408359811823,2.2003551596728363,pass
CBOW_GoogleNews&morphoNLM,fearful_zupan,252,1,0.5892233995797875,0.936430968645385,pass
CBOW_GoogleNews&morphoNLM,fearful_zupan,252,2,0.8023234353956064,0.5248890201415949,pass
CBOW_GoogleNews&morphoNLM,fearful_zupan,252,3,0.623911885712442,0.938559998269489,pass
