embed,embed_type,norm,train_n,test_n,p,r2_mean,r2_sd,check
norms_sensorimotor,behavior,person_vanarsdall,958,240,11,0.4156322185339505,0.1101073055918776,pass
norms_sensorimotor,behavior,goals_vanarsdall,958,240,11,0.5062908583301567,0.1062484566272301,pass
norms_sensorimotor,behavior,movement_vanarsdall,958,240,11,0.3111240555768609,0.0378343754016907,pass
norms_sensorimotor,behavior,concreteness_vanarsdall,958,240,11,0.3347799177463747,0.0580824003577261,pass
norms_sensorimotor,behavior,familiarity_vanarsdall,958,240,11,0.0895194217366785,0.0182631465067624,pass
norms_sensorimotor,behavior,imageability_vanarsdall,958,240,11,0.2426965564851219,0.0856092655520588,pass
norms_sensorimotor,behavior,familiarity_fear,524,131,11,0.1199750351063921,0.0458396562277388,pass
norms_sensorimotor,behavior,aoa_fear,524,131,11,0.2148006046017248,0.0170948320753607,pass
norms_sensorimotor,behavior,imageability_fear,524,131,11,0.4737952041545983,0.0483284214435162,pass
norms_sensorimotor,behavior,sensory_experience_juhasz2013,4449,1113,11,0.2195095107095689,0.0155560271671713,pass
